numero_controle_pncp;numero_item;descricao;material_ou_servico;quantidade;unidade_original;unidade_normalizada;fator_conversao;evidencia_conversao;valor_unitario_estimado;valor_total_estimado;orcamento_sigiloso;situacao_compra_item_id;situacao_compra_item_nome;tem_resultado;ncm_nbs_codigo;catalogo_codigo_item;categoria_item_catalogo;data_inclusao;data_atualizacao;classificacao_status;classificacao_produto_id;classificacao_linha;classificacao_motivo;classificacao_regra_versao;resultados_status;raw_json;captured_at;cnpj;orgao_razao_social;esfera_classificada;esfera_id;unidade_codigo;unidade_nome;municipio_nome;uf_sigla;modalidade_id;modalidade_nome;srp;data_publicacao_pncp;data_abertura_proposta;data_encerramento_proposta;situacao_compra_id;situacao_compra_nome;especificacao_chave;quantidade_homologada_total;valor_homologado_elegivel;n_resultados_elegiveis;n_fornecedores_vencedores;homologado_acima_da_quantidade_flag;base_estimada_pareada;desagio_pct;desagio_negativo_flag;produto_id;linha;produto_nome;ncm_referencia
23066905000160-1-000003/2025;4;APAGADOR DE QUADRO BRANCO COM COMPARTIMENTO PARA PINCEL                      Cor: Suporte transparente e feltro preto, composição: Resina termoplástica.;M;2025.0;UNID.;UNID.;;"unidade nao reconhecida no dicionario; preservada como original";8.5933;17401.4325;0;2;Homologado;1;;;;2025-01-08T14:38:51;2025-02-05T11:28:16;ACEITO;P19;educativo;casou regra de identidade do produto P19;v2;ok;"{""numeroItem"": 4, ""descricao"": ""APAGADOR DE QUADRO BRANCO COM COMPARTIMENTO PARA PINCEL                      Cor: Suporte transparente e feltro preto, composição: Resina termoplástica."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 8.5933, ""valorTotal"": 17401.4325, ""quantidade"": 2025.0, ""unidadeMedida"": ""UNID."", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-01-08T14:38:51"", ""dataAtualizacao"": ""2025-02-05T11:28:16"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:08:50.385920;23066905000160;MUNICIPIO DE LARANJAL DO JARI;municipal;M;2210;MUNICIPIO DE LARANJAL DO JARI/AP;Laranjal do Jari;AP;6;Pregão - Eletrônico;1;2025-01-08T14:38:51;2025-01-10T08:00:00;2025-01-21T08:00:00;1;Divulgada no PNCP;generico;2025.0;16200.0;1.0;1.0;False;17401.4325;6.904216075314484;False;P19;educativo;Apagador para quadro/lousa;9603.90.00
23066905000160-1-000003/2025;5;APONTADOR C/DEPÓSITO                     Composição: Resina termoplástica e lâmina em aço inox. Descrição: Cores diversas: laranja, azul, rosa, verde, roxo, preto. Altura: 60 mm. Largura: 23 mm Dimensões: 15 × 10 × 10 com Peso: 0,3 kg.;M;9450.0;UNID.;UNID.;;"unidade nao reconhecida no dicionario; preservada como original";1.61;15214.5;0;2;Homologado;1;;;;2025-01-08T14:38:51;2025-02-05T11:28:20;ACEITO;P08;educativo;casou regra de identidade do produto P08;v2;nao_consultado;"{""numeroItem"": 5, ""descricao"": ""APONTADOR C/DEPÓSITO                     Composição: Resina termoplástica e lâmina em aço inox. Descrição: Cores diversas: laranja, azul, rosa, verde, roxo, preto. Altura: 60 mm. Largura: 23 mm Dimensões: 15 × 10 × 10 com Peso: 0,3 kg."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 1.61, ""valorTotal"": 15214.5, ""quantidade"": 9450.0, ""unidadeMedida"": ""UNID."", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-01-08T14:38:51"", ""dataAtualizacao"": ""2025-02-05T11:28:20"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:08:50.387447;23066905000160;MUNICIPIO DE LARANJAL DO JARI;municipal;M;2210;MUNICIPIO DE LARANJAL DO JARI/AP;Laranjal do Jari;AP;6;Pregão - Eletrônico;1;2025-01-08T14:38:51;2025-01-10T08:00:00;2025-01-21T08:00:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P08;educativo;Apontador de lapis;8214.10.00
23066905000160-1-000005/2025;2;"APONTADOR COM DEPÓSITO                         Descrição: depósito em plástico transparente; altura de 4 cm; comprimento 2,2 cm e largura 1,5 cm; o diâmetro deve ser compatível com o diâmetro do lápis grafite e lápis de cor deste instrumento.";M;7100.0;UND;unidade;1.0;unidade original ja comparavel (sem conversao);2.6866;19074.86;0;2;Homologado;1;;;;2025-01-10T10:16:31;2025-02-17T09:42:26;ACEITO;P08;educativo;casou regra de identidade do produto P08;v2;ok;"{""numeroItem"": 2, ""descricao"": ""APONTADOR COM DEPÓSITO                         Descrição: depósito em plástico transparente; altura de 4 cm; comprimento 2,2 cm e largura 1,5 cm; o diâmetro deve ser compatível com o diâmetro do lápis grafite e lápis de cor deste instrumento."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 2.6866, ""valorTotal"": 19074.86, ""quantidade"": 7100.0, ""unidadeMedida"": ""UND"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-01-10T10:16:31"", ""dataAtualizacao"": ""2025-02-17T09:42:26"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:09:08.996071;23066905000160;MUNICIPIO DE LARANJAL DO JARI;municipal;M;2210;MUNICIPIO DE LARANJAL DO JARI/AP;Laranjal do Jari;AP;6;Pregão - Eletrônico;1;2025-01-10T10:16:31;2025-01-13T08:00:00;2025-01-22T08:00:00;1;Divulgada no PNCP;generico;7100.0;10650.0;1.0;1.0;False;19074.86;44.16734906573364;False;P08;educativo;Apontador de lapis;8214.10.00
23066905000160-1-000005/2025;6;"CADERNO UNIVERSITÁRIO 12 MATÉRIAS
Descrição: material: papel ofsete, material capa: papel cartão, comprimento: 275 mm, largura: 200 mm, características adicionais: 12 materias/espiral revestido em nylon/plastificado, quantidade folhas: 240 fl.";M;5300.0;UND;unidade;1.0;unidade original ja comparavel (sem conversao);32.2266;170800.98;0;2;Homologado;1;;;;2025-01-10T10:16:31;2025-02-17T09:42:45;ACEITO;P02;educativo;casou regra de identidade do produto P02;v2;ok;"{""numeroItem"": 6, ""descricao"": ""CADERNO UNIVERSITÁRIO 12 MATÉRIAS\nDescrição: material: papel ofsete, material capa: papel cartão, comprimento: 275 mm, largura: 200 mm, características adicionais: 12 materias/espiral revestido em nylon/plastificado, quantidade folhas: 240 fl."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 32.2266, ""valorTotal"": 170800.98, ""quantidade"": 5300.0, ""unidadeMedida"": ""UND"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-01-10T10:16:31"", ""dataAtualizacao"": ""2025-02-17T09:42:45"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:09:08.997077;23066905000160;MUNICIPIO DE LARANJAL DO JARI;municipal;M;2210;MUNICIPIO DE LARANJAL DO JARI/AP;Laranjal do Jari;AP;6;Pregão - Eletrônico;1;2025-01-10T10:16:31;2025-01-13T08:00:00;2025-01-22T08:00:00;1;Divulgada no PNCP;generico;5300.0;116600.0;1.0;1.0;False;170800.97999999998;31.73341277081665;False;P02;educativo;Caderno universitario, capa dura, 10+ materias;4820.20.00
23066905000160-1-000005/2025;8;CANETA ESFEROGRÁFICA AZUL                          Descrição: Quantidade carga: 1(um), material ponta: latão com esfera de tungstênio, tipo escrita: média, cor tinta azul und 14.000   ;M;14000.0;UND;unidade;1.0;unidade original ja comparavel (sem conversao);1.0733;15026.2;0;2;Homologado;1;;;;2025-01-10T10:16:31;2025-02-17T09:42:55;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 8, ""descricao"": ""CANETA ESFEROGRÁFICA AZUL                          Descrição: Quantidade carga: 1(um), material ponta: latão com esfera de tungstênio, tipo escrita: média, cor tinta azul und 14.000   "", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 1.0733, ""valorTotal"": 15026.2, ""quantidade"": 14000.0, ""unidadeMedida"": ""UND"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-01-10T10:16:31"", ""dataAtualizacao"": ""2025-02-17T09:42:55"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:09:08.997077;23066905000160;MUNICIPIO DE LARANJAL DO JARI;municipal;M;2210;MUNICIPIO DE LARANJAL DO JARI/AP;Laranjal do Jari;AP;6;Pregão - Eletrônico;1;2025-01-10T10:16:31;2025-01-13T08:00:00;2025-01-22T08:00:00;1;Divulgada no PNCP;generico;14000.0;14000.0;1.0;1.0;False;15026.199999999999;6.8294046398956425;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
23066905000160-1-000005/2025;9;"CANETA ESFEROGRÁFICA PRETA
Descrição: quantidade carga: 1(um), material ponta: latão com esfera de tungstênio, tipo escrita: média, cor tinta preta   ";M;14000.0;UND;unidade;1.0;unidade original ja comparavel (sem conversao);1.0733;15026.2;0;2;Homologado;1;;;;2025-01-10T10:16:31;2025-02-17T09:42:59;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 9, ""descricao"": ""CANETA ESFEROGRÁFICA PRETA\nDescrição: quantidade carga: 1(um), material ponta: latão com esfera de tungstênio, tipo escrita: média, cor tinta preta   "", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 1.0733, ""valorTotal"": 15026.2, ""quantidade"": 14000.0, ""unidadeMedida"": ""UND"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-01-10T10:16:31"", ""dataAtualizacao"": ""2025-02-17T09:42:59"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:09:08.997583;23066905000160;MUNICIPIO DE LARANJAL DO JARI;municipal;M;2210;MUNICIPIO DE LARANJAL DO JARI/AP;Laranjal do Jari;AP;6;Pregão - Eletrônico;1;2025-01-10T10:16:31;2025-01-13T08:00:00;2025-01-22T08:00:00;1;Divulgada no PNCP;generico;14000.0;14000.0;1.0;1.0;False;15026.199999999999;6.8294046398956425;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
15126437000143-1-000134/2025;4;Arco de ginástica rítmica ( bambolê );M;70.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);31.54;2207.8;0;2;Homologado;1;;;;2025-01-16T07:02:55;2025-02-21T11:14:46;ACEITO;E24;esportivo;casou regra de identidade do produto E24;v2;ok;"{""numeroItem"": 4, ""descricao"": ""Arco de ginástica rítmica ( bambolê )"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 31.54, ""valorTotal"": 2207.8, ""quantidade"": 70.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-01-16T07:02:55"", ""dataAtualizacao"": ""2025-02-21T11:14:46"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:09:27.810666;15126437000143;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;federal;F;156956;HOSPITAL UNIV DA UNIVERSIDADE FEDERAL AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2025-01-16T07:02:55;2025-01-16T08:00:00;2025-01-28T09:00:00;1;Divulgada no PNCP;generico;70.0;700.0;1.0;1.0;False;2207.7999999999997;68.29422954977807;False;E24;esportivo;Bambole;9506.99.00
15126437000143-1-000134/2025;5;Lápis De Cor;M;50.0;Caixa 24,00 UN;Caixa 24,00 UN;;"unidade nao reconhecida no dicionario; preservada como original";16.23;811.5;0;2;Homologado;1;;;;2025-01-16T07:02:55;2025-02-21T11:14:44;ACEITO;P04;educativo;casou regra de identidade do produto P04;v2;ok;"{""numeroItem"": 5, ""descricao"": ""Lápis De Cor"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 16.23, ""valorTotal"": 811.5, ""quantidade"": 50.0, ""unidadeMedida"": ""Caixa 24,00 UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-01-16T07:02:55"", ""dataAtualizacao"": ""2025-02-21T11:14:44"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:09:27.810666;15126437000143;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;federal;F;156956;HOSPITAL UNIV DA UNIVERSIDADE FEDERAL AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2025-01-16T07:02:55;2025-01-16T08:00:00;2025-01-28T09:00:00;1;Divulgada no PNCP;generico;50.0;800.0;1.0;1.0;False;811.5;1.4171287738755423;False;P04;educativo;Lapis de cor, caixa de 12 cores;9609.10.00
15126437000143-1-000134/2025;6;Tinta Guache;M;30.0;Caixa 6,00 UN;Caixa 6,00 UN;;"unidade nao reconhecida no dicionario; preservada como original";6.62;198.6;0;2;Homologado;1;;;;2025-01-16T07:02:55;2025-02-07T10:41:09;ACEITO;P10;educativo;casou regra de identidade do produto P10;v2;ok;"{""numeroItem"": 6, ""descricao"": ""Tinta Guache"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 6.62, ""valorTotal"": 198.6, ""quantidade"": 30.0, ""unidadeMedida"": ""Caixa 6,00 UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-01-16T07:02:55"", ""dataAtualizacao"": ""2025-02-07T10:41:09"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:09:27.810666;15126437000143;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;federal;F;156956;HOSPITAL UNIV DA UNIVERSIDADE FEDERAL AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2025-01-16T07:02:55;2025-01-16T08:00:00;2025-01-28T09:00:00;1;Divulgada no PNCP;generico;30.0;120.0;1.0;1.0;False;198.6;39.57703927492447;False;P10;educativo;Tinta guache, conjunto de seis cores;3213.10.00
15126437000143-1-000134/2025;7;Cone sinalização;M;5.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);10.76;53.8;0;2;Homologado;1;;;;2025-01-16T07:02:55;2025-02-17T14:33:22;ACEITO;E10;esportivo;casou regra de identidade do produto E10;v2;ok;"{""numeroItem"": 7, ""descricao"": ""Cone sinalização"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 10.76, ""valorTotal"": 53.8, ""quantidade"": 5.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-01-16T07:02:55"", ""dataAtualizacao"": ""2025-02-17T14:33:22"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:09:27.810666;15126437000143;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;federal;F;156956;HOSPITAL UNIV DA UNIVERSIDADE FEDERAL AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2025-01-16T07:02:55;2025-01-16T08:00:00;2025-01-28T09:00:00;1;Divulgada no PNCP;generico;5.0;53.8;1.0;1.0;False;53.8;0.0;False;E10;esportivo;Cone esportivo de sinalizacao;3926.90.90
05989116000119-1-000001/2025;3;APONTADOR: material plástico tipo escolar, cores variadas, tamanho pequeno, quantidade de furos 01, características adicionais sem deposito.;M;2000.0;;NAO_INFORMADA;;"unidade nao reconhecida no dicionario; preservada como original";0.0;0.0;1;3;Anulado/Revogado/Cancelado;0;;;;2025-02-05T10:09:09;2025-02-10T16:33:24;ACEITO;P08;educativo;casou regra de identidade do produto P08;v2;nao_consultado;"{""numeroItem"": 3, ""descricao"": ""APONTADOR: material plástico tipo escolar, cores variadas, tamanho pequeno, quantidade de furos 01, características adicionais sem deposito."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 0, ""valorTotal"": 0, ""quantidade"": 2000.0, ""unidadeMedida"": """", ""orcamentoSigiloso"": true, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": ""nao_se_aplica"", ""codigoRegistroImobiliario"": ""nao_se_aplica"", ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 3, ""situacaoCompraItemNome"": ""Anulado/Revogado/Cancelado"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-02-05T10:09:09"", ""dataAtualizacao"": ""2025-02-10T16:33:24"", ""temResultado"": false, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:10:41.815826;05989116000119;MUNICIPIO DE AMAPA;municipal;M;2137;Prefeitura Municipal de Amapá;Amapá;AP;6;Pregão - Eletrônico;1;2025-02-05T10:09:09;2025-02-05T12:00:00;2025-02-14T18:00:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P08;educativo;Apontador de lapis;8214.10.00
